city;measurement;time;type;stat;kind;radar;speed
Przytoczno;2;dzien;Dostawcze;Max;fotoradar;TRUE;98
Samborowo;2;dzien;Dostawcze;Max;fotoradar;TRUE;57
Sławno;2;dzien;Dostawcze;Max;fotoradar;TRUE;108
Słupca;2;dzien;Dostawcze;Max;fotoradar;TRUE;111
Smolice;2;dzien;Dostawcze;Max;fotoradar;TRUE;79
Wilczowola;2;dzien;Dostawcze;Max;fotoradar;TRUE;84
Zbydniów;2;dzien;Dostawcze;Max;fotoradar;TRUE;77
Żarnowo Drugie;2;dzien;Dostawcze;Max;fotoradar;TRUE;94
Żukowo;2;dzien;Dostawcze;Max;fotoradar;TRUE;60
Aleksandrów;2;dzien;Ciężarowe;Max;fotoradar;TRUE;66
Boćki;2;dzien;Ciężarowe;Max;fotoradar;TRUE;68
Bratian;2;dzien;Ciężarowe;Max;fotoradar;TRUE;66
Cielcza;2;dzien;Ciężarowe;Max;fotoradar;TRUE;80
Czerwińsk nad Wisłą;2;dzien;Ciężarowe;Max;fotoradar;TRUE;79
Domaradz;2;dzien;Ciężarowe;Max;fotoradar;TRUE;87
Egiertowo;2;dzien;Ciężarowe;Max;fotoradar;TRUE;56
Gniechowice;2;dzien;Ciężarowe;Max;fotoradar;TRUE;62
Jedlińsk;2;dzien;Ciężarowe;Max;fotoradar;TRUE;92
Kleczanów;2;dzien;Ciężarowe;Max;fotoradar;TRUE;82
Kozienice;2;dzien;Ciężarowe;Max;fotoradar;TRUE;55
Kraczkowa;2;dzien;Ciężarowe;Max;fotoradar;TRUE;92
Libidza;2;dzien;Ciężarowe;Max;fotoradar;TRUE;70
Lubień;2;dzien;Ciężarowe;Max;fotoradar;TRUE;69
Lubliniec;2;dzien;Ciężarowe;Max;fotoradar;TRUE;81
Łąck;2;dzien;Ciężarowe;Max;fotoradar;TRUE;71
Łuszczów Pierwszy;2;dzien;Ciężarowe;Max;fotoradar;TRUE;66
Małkowo;2;dzien;Ciężarowe;Max;fotoradar;TRUE;71
Mniów;2;dzien;Ciężarowe;Max;fotoradar;TRUE;72
Mokrzeszów;2;dzien;Ciężarowe;Max;fotoradar;TRUE;72
Nowa Wieś;2;dzien;Ciężarowe;Max;fotoradar;TRUE;61
Nowy Targ;2;dzien;Ciężarowe;Max;fotoradar;TRUE;74
Ojrzeń;2;dzien;Ciężarowe;Max;fotoradar;TRUE;68
Opatów;2;dzien;Ciężarowe;Max;fotoradar;TRUE;57
Ostrów Wielkopolski;2;dzien;Ciężarowe;Max;fotoradar;TRUE;60
Ostrówek;2;dzien;Ciężarowe;Max;fotoradar;TRUE;75
Ożarów;2;dzien;Ciężarowe;Max;fotoradar;TRUE;60
Pawłowice;2;dzien;Ciężarowe;Max;fotoradar;TRUE;92
Polichna;2;dzien;Ciężarowe;Max;fotoradar;TRUE;56
Przasnysz;2;dzien;Ciężarowe;Max;fotoradar;TRUE;57
Przerzeczyn Zdrój;2;dzien;Ciężarowe;Max;fotoradar;TRUE;58
Przytoczno;2;dzien;Ciężarowe;Max;fotoradar;TRUE;87
Samborowo;2;dzien;Ciężarowe;Max;fotoradar;TRUE;51
Sławno;2;dzien;Ciężarowe;Max;fotoradar;TRUE;92
Słupca;2;dzien;Ciężarowe;Max;fotoradar;TRUE;87
Smolice;2;dzien;Ciężarowe;Max;fotoradar;TRUE;92
Wilczowola;2;dzien;Ciężarowe;Max;fotoradar;TRUE;59
Zbydniów;2;dzien;Ciężarowe;Max;fotoradar;TRUE;65
Żarnowo Drugie;2;dzien;Ciężarowe;Max;fotoradar;TRUE;73
Żukowo;2;dzien;Ciężarowe;Max;fotoradar;TRUE;60
Aleksandrów;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;70
Boćki;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;69
Bratian;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;74
Cielcza;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;81
Czerwińsk nad Wisłą;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;81
Domaradz;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;67
Egiertowo;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;75
Gniechowice;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;62
Jedlińsk;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;95
Kleczanów;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;77
Kozienice;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;55
Kraczkowa;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;81
Libidza;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;65
Lubień;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;67
Lubliniec;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;81
Łąck;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;74
Łuszczów Pierwszy;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;69
Małkowo;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;85
Mniów;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;84
Mokrzeszów;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;71
Nowa Wieś;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;51
Nowy Targ;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;66
Ojrzeń;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;61
Opatów;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;53
Ostrów Wielkopolski;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;57
Ostrówek;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;71
Ożarów;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;67
Pawłowice;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;102
Polichna;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;58
Przasnysz;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;59
Przerzeczyn Zdrój;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;65
Przytoczno;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;76
Samborowo;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;61
Sławno;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;89
Słupca;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;75
Smolice;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;72
Wilczowola;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;68
Zbydniów;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;64
Żarnowo Drugie;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;74
Żukowo;2;dzien;Ciężarowe z przyczepą i autobusy;Max;fotoradar;TRUE;58
Aleksandrów;2;dzien;Jednoślady;Mean;fotoradar;TRUE;41
Boćki;2;dzien;Jednoślady;Mean;fotoradar;TRUE;23
Bratian;2;dzien;Jednoślady;Mean;fotoradar;TRUE;34
Cielcza;2;dzien;Jednoślady;Mean;fotoradar;TRUE;43
Czerwińsk nad Wisłą;2;dzien;Jednoślady;Mean;fotoradar;TRUE;36
Domaradz;2;dzien;Jednoślady;Mean;fotoradar;TRUE;46
Egiertowo;2;dzien;Jednoślady;Mean;fotoradar;TRUE;28
Gniechowice;2;dzien;Jednoślady;Mean;fotoradar;TRUE;22
Jedlińsk;2;dzien;Jednoślady;Mean;fotoradar;TRUE;17
Kleczanów;2;dzien;Jednoślady;Mean;fotoradar;TRUE;29
Kozienice;2;dzien;Jednoślady;Mean;fotoradar;TRUE;30
Kraczkowa;2;dzien;Jednoślady;Mean;fotoradar;TRUE;32
Libidza;2;dzien;Jednoślady;Mean;fotoradar;TRUE;42
Lubień;2;dzien;Jednoślady;Mean;fotoradar;TRUE;36
Lubliniec;2;dzien;Jednoślady;Mean;fotoradar;TRUE;48
Łąck;2;dzien;Jednoślady;Mean;fotoradar;TRUE;34
Łuszczów Pierwszy;2;dzien;Jednoślady;Mean;fotoradar;TRUE;37
Małkowo;2;dzien;Jednoślady;Mean;fotoradar;TRUE;27
Mniów;2;dzien;Jednoślady;Mean;fotoradar;TRUE;39
Mokrzeszów;2;dzien;Jednoślady;Mean;fotoradar;TRUE;42
Nowa Wieś;2;dzien;Jednoślady;Mean;fotoradar;TRUE;31
Nowy Targ;2;dzien;Jednoślady;Mean;fotoradar;TRUE;34
Ojrzeń;2;dzien;Jednoślady;Mean;fotoradar;TRUE;26
Opatów;2;dzien;Jednoślady;Mean;fotoradar;TRUE;25
Ostrów Wielkopolski;2;dzien;Jednoślady;Mean;fotoradar;TRUE;33
Ostrówek;2;dzien;Jednoślady;Mean;fotoradar;TRUE;35
Ożarów;2;dzien;Jednoślady;Mean;fotoradar;TRUE;39
Pawłowice;2;dzien;Jednoślady;Mean;fotoradar;TRUE;52
Polichna;2;dzien;Jednoślady;Mean;fotoradar;TRUE;25
Przasnysz;2;dzien;Jednoślady;Mean;fotoradar;TRUE;27
Przerzeczyn Zdrój;2;dzien;Jednoślady;Mean;fotoradar;TRUE;35
Przytoczno;2;dzien;Jednoślady;Mean;fotoradar;TRUE;54
Samborowo;2;dzien;Jednoślady;Mean;fotoradar;TRUE;13
Sławno;2;dzien;Jednoślady;Mean;fotoradar;TRUE;47
Słupca;2;dzien;Jednoślady;Mean;fotoradar;TRUE;50
Smolice;2;dzien;Jednoślady;Mean;fotoradar;TRUE;20
Wilczowola;2;dzien;Jednoślady;Mean;fotoradar;TRUE;22
Zbydniów;2;dzien;Jednoślady;Mean;fotoradar;TRUE;27
Żarnowo Drugie;2;dzien;Jednoślady;Mean;fotoradar;TRUE;29
Żukowo;2;dzien;Jednoślady;Mean;fotoradar;TRUE;36
Aleksandrów;2;dzien;Osobowe;Mean;fotoradar;TRUE;42
Boćki;2;dzien;Osobowe;Mean;fotoradar;TRUE;41
Bratian;2;dzien;Osobowe;Mean;fotoradar;TRUE;39
Cielcza;2;dzien;Osobowe;Mean;fotoradar;TRUE;48
Czerwińsk nad Wisłą;2;dzien;Osobowe;Mean;fotoradar;TRUE;44
Domaradz;2;dzien;Osobowe;Mean;fotoradar;TRUE;47
Egiertowo;2;dzien;Osobowe;Mean;fotoradar;TRUE;39
Gniechowice;2;dzien;Osobowe;Mean;fotoradar;TRUE;33
Jedlińsk;2;dzien;Osobowe;Mean;fotoradar;TRUE;55
Kleczanów;2;dzien;Osobowe;Mean;fotoradar;TRUE;47
Kozienice;2;dzien;Osobowe;Mean;fotoradar;TRUE;40
Kraczkowa;2;dzien;Osobowe;Mean;fotoradar;TRUE;46
Libidza;2;dzien;Osobowe;Mean;fotoradar;TRUE;47
Lubień;2;dzien;Osobowe;Mean;fotoradar;TRUE;39
Lubliniec;2;dzien;Osobowe;Mean;fotoradar;TRUE;53
Łąck;2;dzien;Osobowe;Mean;fotoradar;TRUE;43
Łuszczów Pierwszy;2;dzien;Osobowe;Mean;fotoradar;TRUE;40
Małkowo;2;dzien;Osobowe;Mean;fotoradar;TRUE;36
Mniów;2;dzien;Osobowe;Mean;fotoradar;TRUE;43
Mokrzeszów;2;dzien;Osobowe;Mean;fotoradar;TRUE;48
Nowa Wieś;2;dzien;Osobowe;Mean;fotoradar;TRUE;36
Nowy Targ;2;dzien;Osobowe;Mean;fotoradar;TRUE;41
Ojrzeń;2;dzien;Osobowe;Mean;fotoradar;TRUE;42
Opatów;2;dzien;Osobowe;Mean;fotoradar;TRUE;33
Ostrów Wielkopolski;2;dzien;Osobowe;Mean;fotoradar;TRUE;39
Ostrówek;2;dzien;Osobowe;Mean;fotoradar;TRUE;46
Ożarów;2;dzien;Osobowe;Mean;fotoradar;TRUE;41
Pawłowice;2;dzien;Osobowe;Mean;fotoradar;TRUE;63
Polichna;2;dzien;Osobowe;Mean;fotoradar;TRUE;33
Przasnysz;2;dzien;Osobowe;Mean;fotoradar;TRUE;41
Przerzeczyn Zdrój;2;dzien;Osobowe;Mean;fotoradar;TRUE;39
Przytoczno;2;dzien;Osobowe;Mean;fotoradar;TRUE;44
Samborowo;2;dzien;Osobowe;Mean;fotoradar;TRUE;38
Sławno;2;dzien;Osobowe;Mean;fotoradar;TRUE;59
Słupca;2;dzien;Osobowe;Mean;fotoradar;TRUE;52
Smolice;2;dzien;Osobowe;Mean;fotoradar;TRUE;45
Wilczowola;2;dzien;Osobowe;Mean;fotoradar;TRUE;42
Zbydniów;2;dzien;Osobowe;Mean;fotoradar;TRUE;43
Żarnowo Drugie;2;dzien;Osobowe;Mean;fotoradar;TRUE;49
Żukowo;2;dzien;Osobowe;Mean;fotoradar;TRUE;39
Aleksandrów;2;dzien;Dostawcze;Mean;fotoradar;TRUE;42
Boćki;2;dzien;Dostawcze;Mean;fotoradar;TRUE;42
Bratian;2;dzien;Dostawcze;Mean;fotoradar;TRUE;39
Cielcza;2;dzien;Dostawcze;Mean;fotoradar;TRUE;47
Czerwińsk nad Wisłą;2;dzien;Dostawcze;Mean;fotoradar;TRUE;43
Domaradz;2;dzien;Dostawcze;Mean;fotoradar;TRUE;46
Egiertowo;2;dzien;Dostawcze;Mean;fotoradar;TRUE;34
Gniechowice;2;dzien;Dostawcze;Mean;fotoradar;TRUE;32
Jedlińsk;2;dzien;Dostawcze;Mean;fotoradar;TRUE;50
Kleczanów;2;dzien;Dostawcze;Mean;fotoradar;TRUE;46
Kozienice;2;dzien;Dostawcze;Mean;fotoradar;TRUE;39
Kraczkowa;2;dzien;Dostawcze;Mean;fotoradar;TRUE;48
Libidza;2;dzien;Dostawcze;Mean;fotoradar;TRUE;46
Lubień;2;dzien;Dostawcze;Mean;fotoradar;TRUE;40
Lubliniec;2;dzien;Dostawcze;Mean;fotoradar;TRUE;51
Łąck;2;dzien;Dostawcze;Mean;fotoradar;TRUE;43
Łuszczów Pierwszy;2;dzien;Dostawcze;Mean;fotoradar;TRUE;40
Małkowo;2;dzien;Dostawcze;Mean;fotoradar;TRUE;38
Mniów;2;dzien;Dostawcze;Mean;fotoradar;TRUE;44
Mokrzeszów;2;dzien;Dostawcze;Mean;fotoradar;TRUE;47
Nowa Wieś;2;dzien;Dostawcze;Mean;fotoradar;TRUE;35
Nowy Targ;2;dzien;Dostawcze;Mean;fotoradar;TRUE;40
Ojrzeń;2;dzien;Dostawcze;Mean;fotoradar;TRUE;42
Opatów;2;dzien;Dostawcze;Mean;fotoradar;TRUE;34
Ostrów Wielkopolski;2;dzien;Dostawcze;Mean;fotoradar;TRUE;39
Ostrówek;2;dzien;Dostawcze;Mean;fotoradar;TRUE;46
Ożarów;2;dzien;Dostawcze;Mean;fotoradar;TRUE;41
Pawłowice;2;dzien;Dostawcze;Mean;fotoradar;TRUE;65
Polichna;2;dzien;Dostawcze;Mean;fotoradar;TRUE;33
Przasnysz;2;dzien;Dostawcze;Mean;fotoradar;TRUE;41
Przerzeczyn Zdrój;2;dzien;Dostawcze;Mean;fotoradar;TRUE;39
Przytoczno;2;dzien;Dostawcze;Mean;fotoradar;TRUE;43
Samborowo;2;dzien;Dostawcze;Mean;fotoradar;TRUE;37
Sławno;2;dzien;Dostawcze;Mean;fotoradar;TRUE;59
Słupca;2;dzien;Dostawcze;Mean;fotoradar;TRUE;52
Smolice;2;dzien;Dostawcze;Mean;fotoradar;TRUE;47
Wilczowola;2;dzien;Dostawcze;Mean;fotoradar;TRUE;42
Zbydniów;2;dzien;Dostawcze;Mean;fotoradar;TRUE;43
Żarnowo Drugie;2;dzien;Dostawcze;Mean;fotoradar;TRUE;48
Żukowo;2;dzien;Dostawcze;Mean;fotoradar;TRUE;39
Aleksandrów;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;43
Boćki;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;43
Bratian;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;39
Cielcza;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;50
Czerwińsk nad Wisłą;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;45
Domaradz;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;49
Egiertowo;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;34
Gniechowice;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;32
Jedlińsk;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;50
Kleczanów;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;48
Kozienice;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;39
Kraczkowa;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;48
Libidza;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;46
Lubień;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;40
Lubliniec;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;54
Łąck;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;44
Łuszczów Pierwszy;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;41
Małkowo;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;37
Mniów;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;44
Mokrzeszów;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;46
Nowa Wieś;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;35
Nowy Targ;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;41
Ojrzeń;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;42
Opatów;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;33
Ostrów Wielkopolski;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;39
Ostrówek;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;47
Ożarów;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;41
Pawłowice;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;65
Polichna;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;33
Przasnysz;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;43
Przerzeczyn Zdrój;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;40
Przytoczno;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;44
Samborowo;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;38
Sławno;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;60
Słupca;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;55
Smolice;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;50
Wilczowola;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;42
Zbydniów;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;42
Żarnowo Drugie;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;51
Żukowo;2;dzien;Ciężarowe;Mean;fotoradar;TRUE;40
Aleksandrów;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;44
Boćki;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;45
Bratian;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;41
Cielcza;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;51
Czerwińsk nad Wisłą;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;48
Domaradz;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;50
Egiertowo;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;41
Gniechowice;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;35
Jedlińsk;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;47
Kleczanów;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;51
Kozienice;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;40
Kraczkowa;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;48
Libidza;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;48
Lubień;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;42
Lubliniec;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;58
Łąck;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;47
Łuszczów Pierwszy;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;44
Małkowo;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;41
Mniów;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;48
Mokrzeszów;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;48
Nowa Wieś;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;33
Nowy Targ;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;43
Ojrzeń;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;44
Opatów;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;36
Ostrów Wielkopolski;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;40
Ostrówek;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;48
Ożarów;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;45
Pawłowice;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;66
Polichna;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;36
Przasnysz;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;46
Przerzeczyn Zdrój;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;43
Przytoczno;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;47
Samborowo;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;39
Sławno;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;61
Słupca;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;53
Smolice;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;52
Wilczowola;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;46
Zbydniów;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;45
Żarnowo Drugie;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;52
Żukowo;2;dzien;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;TRUE;41
Aleksandrów;3;dzien;Jednoślady;Max;fotoradar;TRUE;73
Boćki;3;dzien;Jednoślady;Max;fotoradar;TRUE;70
Bratian;3;dzien;Jednoślady;Max;fotoradar;TRUE;64
Cielcza;3;dzien;Jednoślady;Max;fotoradar;TRUE;75
Czerwińsk nad Wisłą;3;dzien;Jednoślady;Max;fotoradar;TRUE;52
Domaradz;3;dzien;Jednoślady;Max;fotoradar;TRUE;159
Egiertowo;3;dzien;Jednoślady;Max;fotoradar;TRUE;62
Gniechowice;3;dzien;Jednoślady;Max;fotoradar;TRUE;55
Jedlińsk;3;dzien;Jednoślady;Max;fotoradar;TRUE;108
Kleczanów;3;dzien;Jednoślady;Max;fotoradar;TRUE;66
Kozienice;3;dzien;Jednoślady;Max;fotoradar;TRUE;41
Kraczkowa;3;dzien;Jednoślady;Max;fotoradar;TRUE;114
Libidza;3;dzien;Jednoślady;Max;fotoradar;TRUE;68
Lubień;3;dzien;Jednoślady;Max;fotoradar;TRUE;71
Lubliniec;3;dzien;Jednoślady;Max;fotoradar;TRUE;68
Łąck;3;dzien;Jednoślady;Max;fotoradar;TRUE;54
Łuszczów Pierwszy;3;dzien;Jednoślady;Max;fotoradar;TRUE;64
Małkowo;3;dzien;Jednoślady;Max;fotoradar;TRUE;94
Mniów;3;dzien;Jednoślady;Max;fotoradar;TRUE;60
Mokrzeszów;3;dzien;Jednoślady;Max;fotoradar;TRUE;74
Nowa Wieś;3;dzien;Jednoślady;Max;fotoradar;TRUE;73
Nowy Targ;3;dzien;Jednoślady;Max;fotoradar;TRUE;73
Ojrzeń;3;dzien;Jednoślady;Max;fotoradar;TRUE;50
Opatów;3;dzien;Jednoślady;Max;fotoradar;TRUE;69
Ostrów Wielkopolski;3;dzien;Jednoślady;Max;fotoradar;TRUE;67
Ostrówek;3;dzien;Jednoślady;Max;fotoradar;TRUE;69
Ożarów;3;dzien;Jednoślady;Max;fotoradar;TRUE;63
Pawłowice;3;dzien;Jednoślady;Max;fotoradar;TRUE;69
Polichna;3;dzien;Jednoślady;Max;fotoradar;TRUE;48
Przasnysz;3;dzien;Jednoślady;Max;fotoradar;TRUE;67
Przerzeczyn Zdrój;3;dzien;Jednoślady;Max;fotoradar;TRUE;96
Przytoczno;3;dzien;Jednoślady;Max;fotoradar;TRUE;33
Samborowo;3;dzien;Jednoślady;Max;fotoradar;TRUE;64
Sławno;3;dzien;Jednoślady;Max;fotoradar;TRUE;84
Słupca;3;dzien;Jednoślady;Max;fotoradar;TRUE;56
Smolice;3;dzien;Jednoślady;Max;fotoradar;TRUE;68
Wilczowola;3;dzien;Jednoślady;Max;fotoradar;TRUE;55
Zbydniów;3;dzien;Jednoślady;Max;fotoradar;TRUE;66
Żarnowo Drugie;3;dzien;Jednoślady;Max;fotoradar;TRUE;51
Żukowo;3;dzien;Jednoślady;Max;fotoradar;TRUE;77
Aleksandrów;3;dzien;Osobowe;Max;fotoradar;TRUE;112
Boćki;3;dzien;Osobowe;Max;fotoradar;TRUE;81
Bratian;3;dzien;Osobowe;Max;fotoradar;TRUE;76
Cielcza;3;dzien;Osobowe;Max;fotoradar;TRUE;90
Czerwińsk nad Wisłą;3;dzien;Osobowe;Max;fotoradar;TRUE;70
Domaradz;3;dzien;Osobowe;Max;fotoradar;TRUE;130
Egiertowo;3;dzien;Osobowe;Max;fotoradar;TRUE;81
Gniechowice;3;dzien;Osobowe;Max;fotoradar;TRUE;75
Jedlińsk;3;dzien;Osobowe;Max;fotoradar;TRUE;149
Kleczanów;3;dzien;Osobowe;Max;fotoradar;TRUE;91
Kozienice;3;dzien;Osobowe;Max;fotoradar;TRUE;107
Kraczkowa;3;dzien;Osobowe;Max;fotoradar;TRUE;146
Libidza;3;dzien;Osobowe;Max;fotoradar;TRUE;92
Lubień;3;dzien;Osobowe;Max;fotoradar;TRUE;96
Lubliniec;3;dzien;Osobowe;Max;fotoradar;TRUE;116
Łąck;3;dzien;Osobowe;Max;fotoradar;TRUE;80
Łuszczów Pierwszy;3;dzien;Osobowe;Max;fotoradar;TRUE;104
Małkowo;3;dzien;Osobowe;Max;fotoradar;TRUE;95
Mniów;3;dzien;Osobowe;Max;fotoradar;TRUE;80
Mokrzeszów;3;dzien;Osobowe;Max;fotoradar;TRUE;118
Nowa Wieś;3;dzien;Osobowe;Max;fotoradar;TRUE;91
Nowy Targ;3;dzien;Osobowe;Max;fotoradar;TRUE;76
Ojrzeń;3;dzien;Osobowe;Max;fotoradar;TRUE;69
Opatów;3;dzien;Osobowe;Max;fotoradar;TRUE;109
